Citation	Law	CasePText	CaseName	Goals: diversity of topcs, (locally) semantic similarity beyond lexical matches
Art. 15 StHG	 Als Steuerperiode gilt das Kalenderjahr.       Die Steuern vom Einkommen und Vermögen werden für jede Steuerperiode festgesetzt und erhoben.       Besteht die Steuerpflicht nur während eines Teils der Steuerperiode, so wird die Steuer auf den in diesem Zeitraum erzielten Einkünften erhoben.       	   Die Steuerpflichtige meint allerdings, im vorliegenden Zusammenhang sei eine "rückwirkende Übergangslösung" unzulässig, da als steuerlicher Zeitrahmen das Jahr von Januar bis Dezember gelte (##C##) und "kein Dauersachverhalt vorliege", der über diesen Rahmen hinaus wirke. Aus diesen Gründen bilde die Übergangsregelung eine "echte und damit unzulässige Rückwirkung". 	2C_38/2021 03.03.2021
Art. 10 UVG	 Der Versicherte hat Anspruch auf die zweckmässige Behandlung der Unfallfolgen, nämlich auf: a.      Der Versicherte kann den Arzt, den Zahnarzt, den Chiropraktor, die Apotheke, das Spital und die Kuranstalt frei wählen.      Der Bundesrat kann die Leistungspflicht der Versicherung näher umschreiben und die Kostenvergütung für Behandlung im Ausland begrenzen. Er kann festlegen, unter welchen Voraussetzungen der Versicherte Anspruch auf Hilfe und Pflege zu Hause hat.     	 Das kantonale Gericht hat die Bestimmungen und Grundsätze über den Anspruch auf Heilbehandlung bei Folgen von Unfällen (##C##) und deren Dauer sowie über die grundsätzlichen Bedingungen eines Anspruchs auf Taggeld (##C##) und den Begriff der Arbeitsunfähigkeit (##C##) zutreffend dargelegt. Gleiches gilt in Bezug auf die Ausführungen zum Beweiswert und zur Würdigung von medizinischen Berichten und Gutachten. Darauf wird verwiesen.  	U 589/06 21.12.2007
Art. 21 Abs. 4 IVG	 Der Bundesrat kann vorsehen, dass der Versicherte ein leihweise abgegebenes Hilfsmittel nach Wegfall der Anspruchsvoraussetzungen weiter verwenden darf.     	 Das kantonale Gericht hat die hier massgebenden Bestimmungen über den Anspruch auf Behelfsmittel der Invalidenversicherung (##C##), die Kompetenz zum Erlass einer Hilfsmittelliste durch das Eidgenössische Departement des Innern (##C## in Verbindung mit ##C## und ##C##) sowie das vorgesehene Behelfsmittel des Treppenlifts, auf welches nur unter den Voraussetzungen der ##C## und ##C## Anspruch besteht, zutreffend dargelegt. Dasselbe gilt für die Kürzung und Verweigerung von Leistungen (##C##) und die Rechtsprechung zur Schadenminderungspflicht der Versicherten. Darauf wird verwiesen.  	I 495/06 05.07.2007
Art. 16c SVG	 Eine schwere Widerhandlung begeht, wer: a. durch grobe Verletzung von Verkehrsregeln eine ernstliche Gefahr für die Sicherheit anderer hervorruft oder in Kauf nimmt; b.      Nach einer schweren Widerhandlung wird der Lernfahr- oder Führerausweis entzogen für: a. mindestens drei Monate; a      Die Dauer des Ausweisentzugs wegen einer Widerhandlung nach Absatz 1 Buchstabe f tritt an die Stelle der noch verbleibenden Dauer des laufenden Entzugs.       Hat die betroffene Person trotz eines Entzugs nach Artikel 16 d ein Motorfahrzeug geführt, so wird eine Sperrfrist verfügt; diese entspricht der für die Widerhandlung vorgesehenen Mindestentzugsdauer.            	   Die Annahme einer grausamen Handlung setzt kumulativ eine qualifizierte objektive Gefährdung und ein qualifiziertes Verschulden voraus. In objektiver Hinsicht wird verlangt, dass die Verkehrssicherheit ernsthaft gefährdet wird. 	1C_464/2020 16.03.2021
Art. 41 Abs. 1 KVG	 Die Versicherten können für die ambulante Behandlung unter den zugelassenen Leistungserbringern, die für die Behandlung ihrer Krankheit geeignet sind, frei wählen. Der Versicherer übernimmt die Kosten nach dem Tarif, der für den gewählten Leistungserbringer gilt.     	 Es ist unbestritten, dass der Beschwerdegegner nicht auf der Asyl-Hausarztliste (Ziff. 5.3 Rahmenvertrag) figuriert und K.________ zur Zeit der streitigen medizinischen Leistung unter die Bestimmungen des Rahmenvertrags fiel. Vorinstanz und Beschwerdegegner sind jedoch der Ansicht, die im Rahmenvertrag vorgesehene Beschränkung der Wahl der Versorger (Ziff. 4.2 Rahmenvertrag) widerspreche ##C##. Sie lasse sich weder auf ##C## noch auf ##C## stützen. Die erstgenannte Bestimmung könne nicht als Grundlage dienen, weil dem Kläger beim Abschluss und bei der Ausgestaltung des Versicherungsverhältnisses kein Mitspracherecht zuerkannt worden sei, dieser somit nicht im Sinne dieser Norm sein Wahlrecht habe beschränken können. Auch die zweitgenannte Norm vermöge die im Rahmenvertrag vorgesehene Einschränkung der Wahlmöglichkeit nicht zu rechtfertigen, da sie keine genügende formellgesetzliche Grundlage habe.  	K 7/07 13.06.2007
Art. 82 Abs. 1 AsylG	 Für die Ausrichtung von Sozialhilfeleistungen und Nothilfe gilt kantonales Recht. Personen mit einem rechtskräftigen Wegweisungsentscheid, denen eine Ausreisefrist angesetzt worden ist, werden von der Sozialhilfe ausgeschlossen.     	  Gemäss ##C## gewährleisten die Kantone die Fürsorge für Personen, die sich gestützt auf dieses Gesetz in der Schweiz aufhalten. Für Fürsorgeleistungen gilt grundsätzlich das Recht auf Kantonsebene (##C##), wobei jedoch mit Rücksicht auf die weitgehende Bundesfinanzierung (##C##) auch die im Asylgesetz enthaltenen bundesrechtlichen Regeln zu beachten sind (Bernhard Waldmann, Das Recht auf Nothilfe zwischen Solidarität und Eigenverantwortung, ZBl 2006 S. 341 ff., 364).  	K 7/07 13.06.2007
Art. 82 AsylG	 Für die Ausrichtung von Sozialhilfeleistungen und Nothilfe gilt kantonales Recht. Personen mit einem rechtskräftigen Wegweisungsentscheid, denen eine Ausreisefrist angesetzt worden ist, werden von der Sozialhilfe ausgeschlossen.      Während der Dauer eines ausserordentlichen Rechtsmittelverfahrens oder eines Asylverfahrens nach Artikel 111 c erhalten Personen nach Absatz 1 und Asylsuchende auf Ersuchen hin Nothilfe. Dies gilt auch, wenn der Vollzug der Wegweisung ausgesetzt wird.     bis Die Kantone können während der Dauer eines generellen Entscheid- und Vollzugsmoratoriums und wenn das EJPD dies vorsieht, für Personen nach den Absätzen 1 und 2 Sozialhilfe ausrichten. Die Abgeltung richtet sich nach Artikel 88 Absatz 2.      Für Asylsuchende und Schutzbedürftige ohne Aufenthaltsbewilligung ist die Unterstützung nach Möglichkeit in Form von Sachleistungen auszurichten. Der Ansatz für die Unterstützung liegt unter dem Ansatz für die einheimische Bevölkerung.           	 Bei dieser Rechtslage gibt es eine genügende formellgesetzliche Grundlage für eine von der Regelung der ordentlichen Fürsorgeleistung abweichende Normierung vor.  	K 7/07 13.06.2007
Art. 22 USG	 Baubewilligungen für neue Gebäude, die dem längeren Aufenthalt von Personen dienen, werden unter Vorbehalt von Absatz 2 nur erteilt, wenn die Immissionsgrenzwerte nicht überschritten werden.       Sind die Immissionsgrenzwerte überschritten, so werden Baubewilligungen für Neubauten, die dem längeren Aufenthalt von Personen dienen, nur erteilt, wenn die Räume zweckmässig angeordnet und die allenfalls notwendigen zusätzlichen Schallschutzmassnahmen getroffen werden.     	   ##C## präzisiert letztere Regelung dahingehend, dass die Anordnung der lärmempfindlichen Zimmer auf der dem Lärm abgewandten Seite des Gebäudes (lit. a) oder durch bauliche oder gestalterische Massnahmen, die das Haus gegen Lärm abschirmen (lit. b), eingehalten werden können. Ist die Einhaltung der immissionsrelevanten Grenzwerte durch derartige Massnahmen nicht möglich, darf nach ##C## die Baubewilligung nur erfolgen, wenn an der Errichtung des Gebäudes ein überwiegendes Interesse besteht und die kantonale Behörde zustimmt.	1C_91/2020 04.03.2021
Art. 43 Abs. 2 LSV	 Teilen von Nutzungszonen der Empfindlichkeitsstufe I oder II kann die nächst höhere Stufe zugeordnet werden, wenn sie mit Lärm vorbelastet sind.      	 Der Entscheid über die Erteilung einer Ausnahmebewilligung nach ##C## setzt eine Interessenabwägung voraus. Das Interesse an der Realisierung des Gebäudes ist den Anliegen des Lärmschutzes gegenüberzustellen und gegen diese abzuwägen. Nach Sinn und Zweck von ##C## ist grundsätzlich ein überwiegendes öffentliches Interesse zu verlangen; das private Interesse des Eigentümers an einer besseren Nutzung seines Grundstücks allein reicht nicht aus. Bei der Interessenabwägung sind insbesondere die vorgesehene Nutzung, das Ausmass der Überschreitung der Immissionsgrenzwerte und die Möglichkeit, dem Gebiet allenfalls eine andere Empfindlichkeitskategorie zuzuordnen (##C##), zu berücksichtigen. Auch raumplanerische Anliegen - z.B. die Schliessung einer Baulücke, die Verdichtung der Nutzung der Siedlungsfläche oder die Siedlungsentwicklung nach innen unter Berücksichtigung einer angemessenen Wohnqualität (vgl. Art. 1 Abs. 2 lit. a bis und b sowie Art. 3 Abs. 3 lit. a bis RPG [SR 700]) - können in Betracht kommen, insbesondere wenn die strikte Anwendung von ##C##, unter Würdigung aller Umstände des Einzelfalls, unverhältnismässig wäre (zum Ganzen:  BGE 146 II 187  E. 4.1 S. 192 f.;  145 II 189  E. 8.1 S. 195;  142 II 100  E. 4.6 S. 111; Urteil 1C_244/2019 vom 25. August 2020 E. 3.1; je mit Hinweisen).  	1C_91/2020 04.03.2021
Art. 26 BV	 Das Eigentum ist gewährleistet.       Enteignungen und Eigentumsbeschränkungen, die einer Enteignung gleichkommen, werden voll entschädigt.      	   In der Sache bringen die Beschwerdeführer vor, das Verwaltungsgericht habe ##C## und die Eigentumsgarantie (##C##) verletzt. Zudem handle es sich um eine bestens erschlossene Baulücke; der Bahnhof befinde sich lediglich 200 m entfernt. 	1C_91/2020 04.03.2021
Art. 21 Abs. 4 ATSG	 Entzieht oder widersetzt sich eine versicherte Person einer zumutbaren Behandlung oder Eingliederung ins Erwerbsleben, die eine wesentliche Verbesserung der Erwerbsfähigkeit oder eine neue Erwerbsmöglichkeit verspricht, oder trägt sie nicht aus eigenem Antrieb das ihr Zumutbare dazu bei, so können ihr die Leistungen vorübergehend oder dauernd gekürzt oder verweigert werden. Sie muss vorher schriftlich gemahnt und auf die Rechtsfolgen hingewiesen werden; ihr ist eine angemessene Bedenkzeit einzuräumen. Behandlungs- oder Eingliederungsmassnahmen, die eine Gefahr für Leben und Gesundheit darstellen, sind nicht zumutbar.      	 Eine Verweigerung weiterer Zuwendungen wegen fehlender subjektiver Eingliederungsfähigkeit setzt ohne Rücksicht auf das Verhalten der versicherten Person zwingend die vorgängige Durchführung des Mahn- und Bedenkzeitverfahrens voraus (##C##; Urteil des Eidgenössischen Versicherungsgerichts I 265/05 vom 3. Oktober 2005, E. 4.1 und 4.2; vgl. auch SVR 2005 IV Nr. 30 S. 114 f. E. 2 und 3, I 605/04). Dass ein solches stattgefunden hätte, ergibt sich weder aus den Feststellungen des kantonalen Gerichts noch aus den Akten. Unter diesen Umständen war es unzulässig, weitere berufliche Massnahmen für eine bessere Integration ins Arbeitsleben zu verweigern. Die Sache ist daher an die IV-Stelle zurückzuweisen, damit sie über den entsprechenden Anspruch neu verfüge. Dies entspricht einer teilweisen Gutheissung der Verwaltungsgerichtsbeschwerde.  	I 928/06 25.04.2007
Art. 26 Abs. 4 BVG	 Befindet sich der Versicherte beim Entstehen des Leistungsanspruchs nicht in der leistungspflichtigen Vorsorgeeinrichtung, so ist jene Vorsorgeeinrichtung vorleistungspflichtig, der er zuletzt angehört hat. Steht die leistungspflichtige Vorsorgeeinrichtung fest, so kann die vorleistungspflichtige Vorsorgeeinrichtung auf diese Rückgriff nehmen.     	   Nachdem vorliegend eine identische Sach- und Rechtslage besteht, ist eine Zinspflicht der Beschwerdegegnerin zu Gunsten der Beschwerdeführerin im Umfang der erbrachten Vorleistungen ohne Weiteres zu bejahen. Abgesehen davon, dass die Bestimmungen des ATSG im Bereich der beruflichen Vorsorge nicht anwendbar sind, hat ##C## ausschliesslich die intersystemische Koordination zwischen einzelnen Sozialversicherungen zum Gegenstand. Demgegenüber regelt ##C## eine rein BVG-spezifische und damit intrasystemische Problematik. 	9C_185/2020 13.04.2021
Art. 43 KG	 Ihre Beteiligung an der Untersuchung einer Wettbewerbsbeschränkung können anmelden: a. Personen, die aufgrund der Wettbewerbsbeschränkung in der Aufnahme oder in der Ausübung des Wettbewerbs behindert sind; b. Berufs- und Wirtschaftsverbände, die nach den Statuten zur Wahrung der wirtschaftlichen Interessen ihrer Mitglieder befugt sind, sofern sich auch Mitglieder des Verbands oder eines Unterverbands an der Untersuchung beteiligen können; c. Organisationen von nationaler oder regionaler Bedeutung, die sich statutengemäss dem Konsumentenschutz widmen.             	   Als Parteien gelten demnach jene Personen, deren Rechte oder Pflichten die Verfügung berühren soll, und andere Personen, eine Organisation oder Behörden, denen ein Rechtsmittel gegen die Verfügung zusteht. Eine Sanktionsverfügung nach ##C## berührt in erster Linie die Rechte und Pflichten jener Unternehmen (vgl. zum Unternehmensbegriff ##C##), die von der allfällig auszusprechenden Sanktion betroffen wären. Parteien sein können aber auch Dritte, die in einem besonders engen, spezifischen Verhältnis zum Verfügungsgegenstand stehen und deren Situation durch den Ausgang des Verfahrens in relevanter Weise beeinflusst werden kann. Dabei kann es sich je nach Einzelfall beispielsweise um Lieferanten, Abnehmer oder Konkurrenten von Untersuchungsadressaten sein.	2C_383/2020 08.03.2021
Art. 190 Abs. 1 StGB	 Wer eine Person weiblichen Geschlechts zur Duldung des Beischlafs nötigt, namentlich indem er sie bedroht, Gewalt anwendet, sie unter psychischen Druck setzt oder zum Widerstand unfähig macht, wird mit Freiheitsstrafe von einem Jahr bis zu zehn Jahren bestraft.      	 Auf Berufung von L.________ hin verurteilte das Obergericht des Kantons Zürich S.________ am 10. Juni 1997 wegen Vergewaltigung im Sinne von ##C## zu 27 Monaten Zuchthaus. Ausserdem ordnete es den Widerruf zweier Vorstrafen von 12 Monaten und 60 Tagen Gefängnis an.  	1P.742/2001 30.01.2002
Art. 2 Abs. 8 KVV	 Auf Gesuch hin von der Versicherungspflicht ausgenommen sind Personen, für welche eine Unterstellung unter die schweizerische Versicherung eine klare Verschlechterung des bisherigen Versicherungsschutzes oder der bisherigen Kostendeckung zur Folge hätte und die sich auf Grund ihres Alters und/oder ihres Gesundheitszustandes nicht oder nur zu kaum tragbaren Bedingungen im bisherigen Umfang zusatzversichern könnten. Dem Gesuch ist eine schriftliche Bestätigung der zuständigen ausländischen Stelle mit allen erforderlichen Angaben beizulegen. Die betreffende Person kann die Befreiung oder einen Verzicht auf die Befreiung ohne besonderen Grund nicht widerrufen.     	   Eine allfällige (aktuelle oder frühere) Emanzipation von der Krankenversicherungspflicht in der Schweiz hat - soweit bei vom FZA sowie der VO Nr. 883/2004 erfassten Sachverhalten überhaupt gestützt auf ##C## möglich, was offen bleiben kann - in diesem Zusammenhang zum vornherein keine Bedeutung. Sie vermöchte jedenfalls nicht - über eine Emanzipation von der schweizerischen Krankenversicherungspflicht hinaus - auch die für die Sachleistungsaushilfe vorausgesetzte (oben E. 4.2.1 f. und E. 5.1.1) kollisionsrechtliche Zuständigkeit des im Ausland ansässigen (hier: deutschen) Trägers zu begründen, wie die GE KVG zu Recht geltend macht. 	9C_586/2020 23.03.2021
Art. 72bis IVV	 Medizinische Gutachten, an denen drei und mehr Fachdisziplinen beteiligt sind, haben bei einer Gutachterstelle zu erfolgen, mit welcher das Bundesamt eine Vereinbarung getroffen hat.       Die Vergabe der Aufträge erfolgt nach dem Zufallsprinzip.      	 Sodann geht auch der Einwand fehl, Dr. med. T.________ lebe ausschliesslich von der Gutachtertätigkeit, wobei ein grosser Teil Anfragen der Invalidenversicherung betreffe. Die Tatsache allein, dass ein frei praktizierender Arzt von einer Versicherung wiederholt für die Erstellung von Gesundheitsgutachten beigezogen wird, lässt rechtsprechungsgemäss nicht auf mangelnde Objektivität und Befangenheit schliessen.  	I 876/06 28.09.2007
Art. 237 StPO	 Das zuständige Gericht ordnet an Stelle der Untersuchungs- oder der Sicherheitshaft eine oder mehrere mildere Massnahmen an, wenn sie den gleichen Zweck wie die Haft erfüllen.       Ersatzmassnahmen sind namentlich: a. die Sicherheitsleistung; b. die Ausweis- und Schriftensperre; c. die Auflage, sich nur oder sich nicht an einem bestimmten Ort oder in einem bestimmten Haus aufzuhalten; d. die Auflage, sich regelmässig bei einer Amtsstelle zu melden; e. die Auflage, einer geregelten Arbeit nachzugehen; f. die Auflage, sich einer ärztlichen Behandlung oder einer Kontrolle zu unterziehen; g. das Verbot, mit bestimmten Personen Kontakte zu pflegen.       Das Gericht kann zur Überwachung solcher Ersatzmassnahmen den Einsatz technischer Geräte und deren feste Verbindung mit der zu überwachenden Person anordnen.                    	   Allerdings ist die Absolvierung einer ambulanten Ersatzmassnahme im Sinne von ##C## vergleichbar mit dem vorzeitigen Antritt einer stationären Therapie von psychischen Störungen im Sinne von ##C##. In beiden Fällen ist die Therapie ein Ersatz bzw. eine Vollzugsform für die Untersuchungshaft und dient dazu, die psychische Störung des mutmasslichen Täters möglichst rasch zu behandeln. Während die Ersatzmassnahme gegenüber der Untersuchungshaft ein milderes Mittel darstellt, kann beim vorzeitigen Massnahmenantritt nicht vom Freiheitsentzug abgesehen werden, jedoch wird dieser bereits für die Therapie genutzt. Die vorliegend zu beurteilende Ausgangslage ist damit vergleichbar mit der eines vorzeitigen Massnahmenvollzugs gemäss ##C## vor der gerichtlichen Anordnung einer stationären Therapie von psychischen Störungen.	6B_1456/2020 10.03.2021
Art. 24 Abs. 1 EnG	 Die Betreiber der folgenden Anlagen können, sofern die Mittel reichen (Art. 35 und 36), einen Investitionsbeitrag in Anspruch nehmen: a. Photovoltaikanlagen: für neue Anlagen mit einer Leistung von weniger als 30 kW und für erhebliche Erweiterungen oder Erneuerungen solcher Anlagen; der Bundesrat kann eine höhere Leistungsobergrenze festlegen; b. Wasserkraftanlagen, ausgenommen Pumpspeicherkraftwerke: 1. für Neuanlagen mit einer Leistung von mehr als 10 MW, 2. für erhebliche Erweiterungen oder Erneuerungen von bestehenden Anlagen mit einer Leistung von mindestens 300 kW; c. Biomasseanlagen: für neue Kehrichtverbrennungs- und neue Klärgasanlagen sowie für neue Holzkraftwerke von regionaler Bedeutung und für erhebliche Erweiterungen oder Erneuerungen solcher Anlagen.      	   Das EnG bezweckt unter anderem den Übergang zu einer Energieversorgung hin, die stärker auf der Nutzung erneuerbarer Energien, insbesondere einheimischer erneuerbarer Energien, gründet (##C##). Bei der Produktion von Elektrizität aus Wasserkraft ist ein Ausbau anzustreben.	2C_409/2020 24.03.2021
Art. 47 Abs. 2 EnFV	 Die Erneuerung einer Anlage ist erheblich, wenn: a. mindestens eine Hauptkomponente wie Wasserfassung, Zubringerpumpen, Wehr, Speicher, Druckleitung, Maschinen oder elektromechanische Ausrüstung der Anlage ersetzt oder totalsaniert wird; und b. die Investition im Verhältnis zur durchschnittlich in einem Jahr der letzten fünf vollen Betriebsjahre erzielten Nettoproduktion mindestens 7 Rp./kWh beträgt.      	    Vorliegend ist - zu Recht - unbestritten, dass es sich beim Projekt um eine erhebliche Renovierung einer Wasserkraftanlage im Sinne von Art. 24 Abs. 1 lit. b Ziff. 2 EnG handelt, die grundsätzlich investitionsbeitragsberechtigt ist.	2C_409/2020 24.03.2021
Art. 84 Abs. 2 BGG	 Ein besonders bedeutender Fall liegt insbesondere vor, wenn Gründe für die Annahme bestehen, dass elementare Verfahrensgrundsätze verletzt worden sind oder das Verfahren im Ausland schwere Mängel aufweist.      	 Gegen einen Entscheid auf dem Gebiet der internationalen Amtshilfe in Steuersachen ist die Beschwerde nur zulässig, wenn sich eine Rechtsfrage von grundsätzlicher Bedeutung stellt oder wenn es sich aus anderen Gründen um einen sehr wichtigen Präzedenzfall im Sinne von ##C## handelt.   	2C_148/2021 22.02.2021
Art. 398 Abs. 4 StPO	 Bildeten ausschliesslich Übertretungen Gegenstand des erstinstanzlichen Hauptverfahrens, so kann mit der Berufung nur geltend gemacht werden, das Urteil sei rechtsfehlerhaft oder die Feststellung des Sachverhalts sei offensichtlich unrichtig oder beruhe auf einer Rechtsverletzung. Neue Behauptungen und Beweise können nicht vorgebracht werden.             	   Die Berufungsinstanz ist an den erstinstanzlich festgestellten Sachverhalt gebunden, soweit sie diesen nicht als willkürlich beurteilt. Das Bundesgericht prüft frei, ob die Vorinstanz auf eine gegen die erstinstanzliche richterliche Entscheidung vorgebrachte Rüge der willkürlichen Beweiswürdigung hin zu Unrecht Willkür verneint und diese Verfassungsverletzung nicht behoben hat. Die Beschwerdeführerin muss sich bei der Begründung der Rüge im bundesgerichtlichen Verfahren auch mit den Erwägungen der ersten Instanz auseinandersetzen. Das Bundesgericht nimmt keine eigene Beweiswürdigung vor.	6B_138/2020 18.03.2021
Art. 13 Abs. 1 BV	 Jede Person hat Anspruch auf Achtung ihres Privat- und Familienlebens, ihrer Wohnung sowie ihres Brief-, Post- und Fernmeldeverkehrs.      	   Der Beschwerdeführer, der sich seit rund 15 Jahren in der Schweiz aufhält, kann sich in vertretbarer Weise auf den Schutz seines Anspruchs auf Privatleben berufen (##C## bzw. ##C##). 	2C_911/2020 15.03.2021
Art. 99 Abs. 1 BGG	 Neue Tatsachen und Beweismittel dürfen nur so weit vorgebracht werden, als erst der Entscheid der Vorinstanz dazu Anlass gibt.      	   Beweise, welche sich auf das vorinstanzliche Prozessthema beziehen, sich jedoch nur nach dem angefochtenen Entscheid ereignet haben oder entstanden sind, können von vornherein nicht durch das angefochtene Urteil veranlasst worden sein. Solche "echte Noven" sind im bundesgerichtlichen Verfahren in jedem Fall unzulässig.	2C_911/2020 15.03.2021
Art. 121 Abs. 3 BV	 Sie verlieren unabhängig von ihrem ausländerrechtlichen Status ihr Aufenthaltsrecht sowie alle Rechtsansprüche auf Aufenthalt in der Schweiz, wenn sie: a. wegen eines vorsätzlichen Tötungsdelikts, wegen einer Vergewaltigung oder eines anderen schweren Sexualdelikts, wegen eines anderen Gewaltdelikts wie Raub, wegen Menschenhandels, Drogenhandels oder eines Einbruchsdelikts rechtskräftig verurteilt worden sind; oder b. missbräuchlich Leistungen der Sozialversicherungen oder der Sozialhilfe bezogen haben.     	   Aufgrund dieser Verurteilungen ging die Vorinstanz davon aus, dass beim Beschwerdeführer ausländerrechtlich ein erhebliches Verschulden vorhanden sei. In Anbetracht der Tatsache, dass er hochwertige Rechtsgüter verletzt und Straftaten begangen hat, welche im Sinne von ##C## seit dem 1. Oktober 2016 Anlasstaten für eine obligatorische Landesverweisung bilden (##C##   ), ist diese Einschätzung nicht zu beanstanden. Die soeben genannte Regelung findet zwar nicht rückwirkend auf den Beschwerdeführer Anwendung. Es darf bei der Interessenabwägung jedoch berücksichtigt werden, dass der Verfassungs- und Gesetzgeber insbesondere Gewaltdelikte als besonders verwerflich erachtet.	2C_911/2020 15.03.2021
Art. 61 StGB	 War der Täter zur Zeit der Tat noch nicht 25 Jahre alt und ist er in seiner Persönlichkeitsentwicklung erheblich gestört, so kann ihn das Gericht in eine Einrichtung für junge Erwachsene einweisen, wenn: a. der Täter ein Verbrechen oder Vergehen begangen hat, das mit der Störung seiner Persönlichkeitsentwicklung in Zusammenhang steht; und b. zu erwarten ist, dadurch lasse sich der Gefahr weiterer mit der Störung seiner Persönlichkeitsentwicklung in Zusammenhang stehender Taten begegnen.             	 Das Bezirksgericht Aarau sprach A.________ mit Urteil vom 5. Juni 2019 in sechs Anklagepunkten frei und und verurteilte ihn in 20 Anklagepunkten, teilweise wegen mehrfacher Tatbegehung, zu 42 Monaten Freiheitsstrafe als Gesamtstrafe (unter Anrechnung der Untersuchungshaft und des vorzeitigen Strafvollzugs) sowie zu Fr. 1'500.-- Busse. Es widerrief den bedingten Strafvollzug für die mit Strafbefehl der Staatsanwaltschaft Zürich-Limmat vom 18. November 2015 ausgefällte sechsmonatige Freiheitsstrafe sowie für die mit Strafbefehl der Staatsanwaltschaft Lenzburg-Aarau vom 18. Mai 2016 ausgesprochene Geldstrafe von 160 Tagessätzen zu Fr. 30.--. Es ordnete gemäss ##C## eine stationäre Massnahme für jüngere Leute an und schob den Strafvollzug zugunsten der Massnahme auf. Es verwies ihn des Landes und ordnete die Ausschreibung im Schengener Informationssystem (SIS) an.  	6B_1123/2020 02.03.2021
Art. 90 Abs. 2 SVG	 Mit Freiheitsstrafe bis zu drei Jahren oder Geldstrafe wird bestraft, wer durch grobe Verletzung der Verkehrsregeln eine ernstliche Gefahr für die Sicherheit anderer hervorruft oder in Kauf nimmt.      	 Es handelt sich also um eine schwerwiegende Missachtung der Regeln im Strassenverkehr durch Missachten der allgemeinen und signalisierten Höchstgeschwindigkeit innerorts  	6B_1123/2020 02.03.2021
Art. 66a Abs. 1 StGB	 Das Gericht verweist den Ausländer, der wegen einer der folgenden strafbaren Handlungen verurteilt wird, unabhängig von der Höhe der Strafe für 5–15 Jahre aus der Schweiz: a. vorsätzliche Tötung (Art. 111), Mord (Art. 112), Totschlag (Art. 113), Verleitung und Beihilfe zum Selbstmord (Art. 115), strafbarer Schwangerschaftsabbruch (Art. 118 Abs. 1 und 2); b. schwere Körperverletzung (Art. 122), Verstümmelung weiblicher Genitalien (Art. 124 Abs. 1), Aussetzung (Art. 127), Gefährdung des Lebens (Art. 129), Angriff (Art. 134); c. qualifizierte Veruntreuung (Art. 138 Ziff. 2), qualifizierter Diebstahl (Art. 139 Ziff. 2 und 3), Raub (Art. 140), gewerbsmässiger Betrug (Art. 146 Abs. 2), gewerbsmässiger betrügerischer Missbrauch einer Datenverarbeitungsanlage (Art. 147 Abs. 2), gewerbsmässiger Check- und Kreditkartenmissbrauch (Art. 148 Abs. 2), qualifizierte Erpressung (Art. 156 Ziff. 2–4), gewerbsmässiger Wucher (Art. 157 Ziff. 2), gewerbsmässige Hehlerei (Art. 160 Ziff. 2); d. Diebstahl (Art. 139) in Verbindung mit Hausfriedensbruch (Art. 186); e. Betrug (Art. 146 Abs. 1) im Bereich einer Sozialversicherung oder der Sozialhilfe, unrechtmässiger Bezug von Leistungen einer Sozialversicherung oder der Sozialhilfe (Art. 148 a Abs. 1); f. Betrug (Art. 146 Abs. 1), Leistungs- und Abgabebetrug (Art. 14 Abs. 1, 2 und 4 des BG vom 22. März 1974     	   Die Vorinstanz stützt die Landesverweisung auf ##C##, da zufolge des Freispruchs vom Vorwurf der mehrfachen Lebensgefährdung anders als für die Erstinstanz keine Katalogtat mehr vorlag. Sie geht davon aus, dass die nicht obligatorische Landesverweisung bei mehrfach verurteilten unbelehrbaren Wiederholungstätern angezeigt sein könne. Dabei seien die Interessen der beschuldigten Person am Verbleib und die sicherheitspolizeilichen Interessen an einer Fernhaltung gegeneinander abzuwägen.	6B_1123/2020 02.03.2021
