text,label
"[CLS]  3.3  Für das Ausreichen der schweizerischen Staatsangehörigkeit spricht auch die in  BGE 126 II 228  E. 2e S. 235 betonte Parallele zwischen der Opferhilfe und der Zuständigkeit der schweizerischen Strafbehörden: Zwar knüpft die schweizerische Strafgewalt in erster Linie an den Begehungsort an; gemäss ##C## können aber unter besonderen Voraussetzungen auch Vergehen oder Verbrechen, die im Ausland gegen einen Schweizer begangen worden sind, nach schweizerischem Strafrecht geahndet werden. Es mag sich um eine in der Praxis seltene Fallkonstellation handeln; dennoch ist der Bezug zur schweizeris  [SEP]         3.3  Für das Ausreichen der schweizerischen Staatsangehörigkeit spricht auch die in  BGE 126 II 228  E. 2e S. 235 betonte Parallele zwischen der Opferhilfe und der Zuständigkeit der schweizerischen Strafbehörden: Zwar knüpft die schweizerische Strafgewalt in erster Linie an den Begehungsort an; gemäss ##C## können aber unter besonderen Voraussetzungen auch Vergehen oder Verbrechen, die im Ausland gegen einen Schweizer begangen worden sind, nach schweizerischem Strafrecht geahndet werden. Es mag sich um eine in der Praxis seltene Fallkonstellation handeln; dennoch ist der Bezug zur schwe",1
"[CLS]  3.3  Für das Ausreichen der schweizerischen Staatsangehörigkeit spricht auch die in  BGE 126 II 228  E. 2e S. 235 betonte Parallele zwischen der Opferhilfe und der Zuständigkeit der schweizerischen Strafbehörden: Zwar knüpft die schweizerische Strafgewalt in erster Linie an den Begehungsort an; gemäss ##C## können aber unter besonderen Voraussetzungen auch Vergehen oder Verbrechen, die im Ausland gegen einen Schweizer begangen worden sind, nach schweizerischem Strafrecht geahndet werden. Es mag sich um eine in der Praxis seltene Fallkonstellation handeln; dennoch ist der Bezug zur schweizeris  [SEP]   Bei der von den Beschwerdeführerinnen 2 und 3 zusätzlich angefochtenen Weiterdauer von Kontensperren handelt es sich faktisch um einen Zwischenentscheid. Vor- und Zwischenentscheide auf dem Gebiet der internationalen Rechtshilfe in Strafsachen sind grundsätzlich nicht beim Bundesgericht anfechtbar. Vorbehalten bleiben insbesondere Beschwerden über die Beschlagnahme von Vermögenswerten, sofern die Voraussetzungen von Artikel 93 Absatz 1 BGG erfüllt sind. Entsprechende Beschwerden sind zulässig, wenn die Beschlagnahme einen nicht wieder gutzumachenden Rechtsnachteil bewirken kann. Darüber hinau",0
"[CLS]  2.1 Die Vorinstanz legt folgende Rechtsgrundlagen zutreffend dar: ##C## zum Begriff der Invalidität, ##C## zur Erwerbsunfähigkeit, ##C## zum Anspruch auf eine Invalidenrente sowie zur Aufgabe von Ärztinnen und Ärzten bei der Invaliditätsbemessung. Darauf wird verwiesen.    [SEP]   Zu präzisieren ist, dass in zeitlicher Hinsicht grundsätzlich diejenigen Rechtssätze massgebend sind, die bei der Erfüllung des zu Rechtsfolgen führenden Tatbestandes Geltung haben, und dass das Sozialversicherungsgericht bei der Beurteilung eines Falles in der Regel auf den Sachverhalt bis zum Zeitpunkt des Erlasses des streitigen Einspracheentscheides abstellt. Der Unfall des Beschwerdeführers hat sich am 9. Mai 2000 ereignet, und der Einspracheentscheid der SUVA ist am 29. September 2003 ergangen. Damit ist ein Sachverhalt zu beurteilen, der sich teils vor und teils nach dem am 1. Januar 2",1
"[CLS]  2.1 Die Vorinstanz legt folgende Rechtsgrundlagen zutreffend dar: ##C## zum Begriff der Invalidität, ##C## zur Erwerbsunfähigkeit, ##C## zum Anspruch auf eine Invalidenrente sowie zur Aufgabe von Ärztinnen und Ärzten bei der Invaliditätsbemessung. Darauf wird verwiesen.    [SEP]    ##C##, ##C##; Fürsorgepflicht des Arbeitgebers;  Gesundheitsschutz  des Arbeitnehmers.   Umfang der aus der Fürsorgepflicht des Arbeitgebers sowie aus den öffentlichrechtlichen Bestimmungen fliessenden  Schutzpflichten  des Arbeitgebers.  ",0
"[CLS]  2.1 Die Vorinstanz legt folgende Rechtsgrundlagen zutreffend dar: ##C## zum Begriff der Invalidität, ##C## zur Erwerbsunfähigkeit, ##C## zum Anspruch auf eine Invalidenrente sowie zur Aufgabe von Ärztinnen und Ärzten bei der Invaliditätsbemessung. Darauf wird verwiesen.    [SEP]   Die Vorinstanz hat die Bestimmungen über den Invaliditätsbegriff, die Voraussetzungen und den Umfang des Anspruchs auf eine Invalidenrente sowie die Invaliditätsbemessung mittels Einkommensvergleichs und die dazu ergangene Rechtsprechung zutreffend dargelegt. Darauf wird verwiesen. ",1
"[CLS]  2.1 Die Vorinstanz legt folgende Rechtsgrundlagen zutreffend dar: ##C## zum Begriff der Invalidität, ##C## zur Erwerbsunfähigkeit, ##C## zum Anspruch auf eine Invalidenrente sowie zur Aufgabe von Ärztinnen und Ärzten bei der Invaliditätsbemessung. Darauf wird verwiesen.    [SEP]    Art. 258, 259, 260 und 296 StGB; ##C##  ; geschützte Rechtsgüter; Geschädigtenstellung und Legitimation der Privatklägerschaft.   Die Tatbestände der Schreckung der Bevölkerung, der öffentlichen Aufforderung zu Verbrechen oder zur Gewalttätigkeit, des Landfriedensbruchs und der Beleidigung eines fremden Staates  schützen  keine individuellen Rechtsgüter. Der fremde Staat, der sich darauf beruft, ist nicht geschädigt im Sinne von ##C## und nicht legitimiert, als Privatklägerschaft ein Rechtsmittel der StPO zu ergreifen.  ",0
"[CLS]  2.1 Die Vorinstanz legt folgende Rechtsgrundlagen zutreffend dar: ##C## zum Begriff der Invalidität, ##C## zur Erwerbsunfähigkeit, ##C## zum Anspruch auf eine Invalidenrente sowie zur Aufgabe von Ärztinnen und Ärzten bei der Invaliditätsbemessung. Darauf wird verwiesen.    [SEP]   Das kantonale Gericht hat die gesetzlichen Bestimmungen und Grundsätze zum Begriff der Invalidität, zum Anspruch auf eine Invalidenrente, zur Bemessung des Invaliditätsgrades bei erwerbstätigen Versicherten nach der Einkommensvergleichsmethode und zum Beweiswert von medizinischen Berichten zutreffend dargelegt. Darauf wird verwiesen. ",1
"[CLS]  2.1 Die Vorinstanz legt folgende Rechtsgrundlagen zutreffend dar: ##C## zum Begriff der Invalidität, ##C## zur Erwerbsunfähigkeit, ##C## zum Anspruch auf eine Invalidenrente sowie zur Aufgabe von Ärztinnen und Ärzten bei der Invaliditätsbemessung. Darauf wird verwiesen.    [SEP]   Gemäss Verfahrensausgang trägt der Beschwerdeführer die Gerichtskosten. ",0
"[CLS]  2.1 Die Vorinstanz legt folgende Rechtsgrundlagen zutreffend dar: ##C## zum Begriff der Invalidität, ##C## zur Erwerbsunfähigkeit, ##C## zum Anspruch auf eine Invalidenrente sowie zur Aufgabe von Ärztinnen und Ärzten bei der Invaliditätsbemessung. Darauf wird verwiesen.    [SEP]   Im angefochtenen Gerichtsentscheid werden die Bestimmungen über den Begriff der Invalidität, die Ermittlung des Invaliditätsgrades, die Voraussetzungen für einen Rentenanspruch und dessen Umfang sowie die Bemessung des Invaliditätsgrades bei erwerbstätigen Versicherten nach der allgemeinen Methode des Einkommensvergleichs zutreffend dargelegt. Darauf wird verwiesen. ",1
"[CLS]  2.1 Die Vorinstanz legt folgende Rechtsgrundlagen zutreffend dar: ##C## zum Begriff der Invalidität, ##C## zur Erwerbsunfähigkeit, ##C## zum Anspruch auf eine Invalidenrente sowie zur Aufgabe von Ärztinnen und Ärzten bei der Invaliditätsbemessung. Darauf wird verwiesen.    [SEP]     3.1. Die Kündigung aus wichtigen Gründen gemäss ##C## ist subsidiär zu den anderen vom Gesetz vorgesehenen ausserordentlichen Kündigungsgründen, namentlich demjenigen gemäss ##C##.",0
"[CLS]  2.1 Die Vorinstanz legt folgende Rechtsgrundlagen zutreffend dar: ##C## zum Begriff der Invalidität, ##C## zur Erwerbsunfähigkeit, ##C## zum Anspruch auf eine Invalidenrente sowie zur Aufgabe von Ärztinnen und Ärzten bei der Invaliditätsbemessung. Darauf wird verwiesen.    [SEP]   Die Vorinstanz hat die Bestimmungen über den Invaliditätsbegriff, die Voraussetzungen und den Umfang des Anspruchs auf eine Invalidenrente sowie die Invaliditätsbemessung mittels Einkommensvergleichs und die dazu ergangene Rechtsprechung zutreffend dargelegt. Richtig wiedergegeben sind im angefochtenen Entscheid auch die Voraussetzungen für berufliche Eingliederungsmassnahmen, namentlich das Erfordernis der objektiven und subjektiven Eingliederungsfähigkeit. Darauf wird verwiesen. ",1
"[CLS]  2.1 Die Vorinstanz legt folgende Rechtsgrundlagen zutreffend dar: ##C## zum Begriff der Invalidität, ##C## zur Erwerbsunfähigkeit, ##C## zum Anspruch auf eine Invalidenrente sowie zur Aufgabe von Ärztinnen und Ärzten bei der Invaliditätsbemessung. Darauf wird verwiesen.    [SEP]     2.2. Das Bundesgericht legt seinem Urteil den Sachverhalt zugrunde, den die Vorinstanz festgestellt hat. Eine Berichtigung oder Ergänzung der vorinstanzlichen Sachverhaltsfeststellungen ist von Amtes wegen oder auf Rüge hin möglich. Von den tatsächlichen Grundlagen des vorinstanzlichen Urteils weicht das Bundesgericht jedoch nur ab, wenn diese offensichtlich unrichtig, sprich willkürlich sind oder auf einer Rechtsverletzung im Sinne von ##C## beruhen und die Behebung des Mangels für den Verfahrensausgang entscheidend sein kann. Zur Sachverhaltsfeststellung gehört auch die auf Indizien gestü",0
"[CLS]  2.1 Die Vorinstanz legt folgende Rechtsgrundlagen zutreffend dar: ##C## zum Begriff der Invalidität, ##C## zur Erwerbsunfähigkeit, ##C## zum Anspruch auf eine Invalidenrente sowie zur Aufgabe von Ärztinnen und Ärzten bei der Invaliditätsbemessung. Darauf wird verwiesen.    [SEP]   dass die Vorinstanz die Bestimmungen und Grundsätze zu den Begriffen der Arbeitsunfähigkeit, Erwerbsunfähigkeit und Invalidität, zum Anspruch auf eine Invalidenrente sowie zum Beweiswert insbesondere von Gutachten externer Spezialärzte zutreffend dargelegt hat, ",1
"[CLS]  2.1 Die Vorinstanz legt folgende Rechtsgrundlagen zutreffend dar: ##C## zum Begriff der Invalidität, ##C## zur Erwerbsunfähigkeit, ##C## zum Anspruch auf eine Invalidenrente sowie zur Aufgabe von Ärztinnen und Ärzten bei der Invaliditätsbemessung. Darauf wird verwiesen.    [SEP]   Nach ##C## werden einem Versicherten während der Planungsphase höchstens 90 besondere Taggelder gewährt. Nimmt der Versicherte nach Bezug des letzten besonderen Taggeldes eine selbstständige Erwerbstätigkeit auf oder hat er sie zu diesem Zeitpunkt bereits aufgenommen, ist seine Arbeitslosigkeit beendet und er erhält keine weiteren Leistungen der Arbeitslosenversicherung. ",0
"[CLS]  2.1 Die Vorinstanz legt folgende Rechtsgrundlagen zutreffend dar: ##C## zum Begriff der Invalidität, ##C## zur Erwerbsunfähigkeit, ##C## zum Anspruch auf eine Invalidenrente sowie zur Aufgabe von Ärztinnen und Ärzten bei der Invaliditätsbemessung. Darauf wird verwiesen.    [SEP]   Streitig und zu prüfen ist der Rentenanspruch der Versicherten ab 1. Januar 2003. Das kantonale Gericht hat die massgeblichen Rechtsgrundlagen zutreffend dargelegt: ##C## und ##C## zum Begriff der Invalidität, insbesondere auch zu den Voraussetzungen, unter denen ein psychisches Leiden invalidisierend sein kann, ##C## zur Arbeitsunfähigkeit, ##C## zur Erwerbsunfähigeit sowie ##C## zum Rentenanspruch. Darauf wird verwiesen. ",1
"[CLS]  2.1 Die Vorinstanz legt folgende Rechtsgrundlagen zutreffend dar: ##C## zum Begriff der Invalidität, ##C## zur Erwerbsunfähigkeit, ##C## zum Anspruch auf eine Invalidenrente sowie zur Aufgabe von Ärztinnen und Ärzten bei der Invaliditätsbemessung. Darauf wird verwiesen.    [SEP]         3.1  Aus dem in ##C## festgeschriebenen Grundsatz der Parität ergibt sich, dass als Schlichter vermieter- und mieterseits nur tätig sein soll, wer eindeutig der Vermieter- oder der    BGE 141 III 439 S. 442 Mieterseite zugeordnet werden kann. Daran ist die kantonale Wahlbehörde beim Wahlbeschluss gebunden. ",0
"[CLS]  2.1 Die Vorinstanz legt folgende Rechtsgrundlagen zutreffend dar: ##C## zum Begriff der Invalidität, ##C## zur Erwerbsunfähigkeit, ##C## zum Anspruch auf eine Invalidenrente sowie zur Aufgabe von Ärztinnen und Ärzten bei der Invaliditätsbemessung. Darauf wird verwiesen.    [SEP]   Streitig und zu prüfen ist der Rentenanspruch. Das kantonale Gericht hat - unter Verweisung auf den Einspracheentscheid vom 8. Juni 2004 - die für dessen Beurteilung massgebenden Bestimmungen über den Anspruch auf eine Invalidenrente der obligatorischen Unfallversicherung, die Begriffe der Invalidität und der Erwerbsunfähigkeit sowie die Ermittlung des Invaliditätsgrades zutreffend dargelegt. Darauf wird verwiesen. ",1
"[CLS]  2.1 Die Vorinstanz legt folgende Rechtsgrundlagen zutreffend dar: ##C## zum Begriff der Invalidität, ##C## zur Erwerbsunfähigkeit, ##C## zum Anspruch auf eine Invalidenrente sowie zur Aufgabe von Ärztinnen und Ärzten bei der Invaliditätsbemessung. Darauf wird verwiesen.    [SEP]   Nach ##C## hat Anspruch auf Arbeitslosenentschädigung, wer die Beitragszeit erfüllt hat oder von der Erfüllung der Beitragszeit befreit ist. Die Beitragszeit hat laut ##C## erfüllt, wer innerhalb der dafür vorgesehenen Rahmenfrist für die Beitragszeit während mindestens zwölf Monaten eine beitragspflichtige Beschäftigung ausgeübt hat. Von der Erfüllung der Beitragszeit befreit sind Personen, die innerhalb der Rahmenfrist während insgesamt mehr als zwölf Monaten nicht in einem Arbeitsverhältnis standen und die Beitragszeit nicht erfüllen konnten wegen Krankheit, sofern sie während dieser Zeit ",0
"[CLS]  2.1 Die Vorinstanz legt folgende Rechtsgrundlagen zutreffend dar: ##C## zum Begriff der Invalidität, ##C## zur Erwerbsunfähigkeit, ##C## zum Anspruch auf eine Invalidenrente sowie zur Aufgabe von Ärztinnen und Ärzten bei der Invaliditätsbemessung. Darauf wird verwiesen.    [SEP]   Das kantonale Gericht hat die Bestimmungen über die Erwerbsunfähigkeit, den Anspruch auf eine Invalidenrente und die Ermittlung des Invaliditätsgrades bei Erwerbstätigen zutreffend dargelegt. Darauf wird verwiesen. ",1
"[CLS]  2.1 Die Vorinstanz legt folgende Rechtsgrundlagen zutreffend dar: ##C## zum Begriff der Invalidität, ##C## zur Erwerbsunfähigkeit, ##C## zum Anspruch auf eine Invalidenrente sowie zur Aufgabe von Ärztinnen und Ärzten bei der Invaliditätsbemessung. Darauf wird verwiesen.    [SEP]   2.2.1 Die ursprüngliche Fassung der Verordnung sieht vor, dass der 'Wegzugskanton' bis zum Ende der laufenden zweijährigen Steuerperiode für die Erhebung der direkten Bundessteuer zuständig bleibt, wobei die Einkünfte gemäss ##C##  stets einer Sonderveranlagung unterliegen; die Steuerpflicht im 'Zuzugskanton' beginnt alsdann am 1.Januar des folgenden Jahres nach Massgabe der einjährigen Postnumerandobesteuerung. Als ausserordentliche Einkünfte mit einer Jahressteuer zu belegen sind Kapitalgewinne aus Veräusserung, Verwertung oder Aufwertung von Geschäftsvermögen oder aus der Überführung von s",0
"[CLS]  2.1 Die Vorinstanz legt folgende Rechtsgrundlagen zutreffend dar: ##C## zum Begriff der Invalidität, ##C## zur Erwerbsunfähigkeit, ##C## zum Anspruch auf eine Invalidenrente sowie zur Aufgabe von Ärztinnen und Ärzten bei der Invaliditätsbemessung. Darauf wird verwiesen.    [SEP]   Im angefochtenen Entscheid werden die Bestimmungen über den Anspruch auf eine Invalidenrente der Unfallversicherung, die Begriffe der Invalidität und der Erwerbsunfähigkeit sowie die Ermittlung des Invaliditätsgrades nach der Methode des Einkommensvergleichs insbesondere anhand der Lohnangaben aus der Dokumentation von Arbeitsplätzen zutreffend dargelegt. Darauf wird verwiesen. ",1
"[CLS]  2.1 Die Vorinstanz legt folgende Rechtsgrundlagen zutreffend dar: ##C## zum Begriff der Invalidität, ##C## zur Erwerbsunfähigkeit, ##C## zum Anspruch auf eine Invalidenrente sowie zur Aufgabe von Ärztinnen und Ärzten bei der Invaliditätsbemessung. Darauf wird verwiesen.    [SEP]   Da der Beschwerdeführer unterliegt, kann ihm auch keine Parteientschädigung für das vorinstanzliche Verfahren oder das Einspracheverfahren zugesprochen werden. ",0
"[CLS]  2.1 Die Vorinstanz legt folgende Rechtsgrundlagen zutreffend dar: ##C## zum Begriff der Invalidität, ##C## zur Erwerbsunfähigkeit, ##C## zum Anspruch auf eine Invalidenrente sowie zur Aufgabe von Ärztinnen und Ärzten bei der Invaliditätsbemessung. Darauf wird verwiesen.    [SEP]   Im angefochtenen Entscheid sind die Bestimmungen über den  Invaliditätsbegriff, die Voraussetzungen und den Umfang des Anspruchs auf eine Invalidenrente sowie die Invaliditätsbemessung mittels Einkommensvergleich mit der dazu ergangenen Rechtsprechung zutreffend dargelegt. Darauf wird verwiesen. ",1
"[CLS]  2.1 Die Vorinstanz legt folgende Rechtsgrundlagen zutreffend dar: ##C## zum Begriff der Invalidität, ##C## zur Erwerbsunfähigkeit, ##C## zum Anspruch auf eine Invalidenrente sowie zur Aufgabe von Ärztinnen und Ärzten bei der Invaliditätsbemessung. Darauf wird verwiesen.    [SEP]   Wie die vorstehenden Erwägungen zeigen, konnte der Beschwerde von Anfang an kein Erfolg beschieden sein, weshalb es an den materiellen Voraussetzungen der unentgeltlichen Rechtspflege fehlt und das entsprechende Gesuch abzuweisen ist. ",0
"[CLS]  2.1 Die Vorinstanz legt folgende Rechtsgrundlagen zutreffend dar: ##C## zum Begriff der Invalidität, ##C## zur Erwerbsunfähigkeit, ##C## zum Anspruch auf eine Invalidenrente sowie zur Aufgabe von Ärztinnen und Ärzten bei der Invaliditätsbemessung. Darauf wird verwiesen.    [SEP]   Das kantonale Gericht legt folgende Rechtsgrundlagen zutreffend dar: ##C## zur Erwerbsunfähigkeit, ##C## zum Anspruch auf eine Invalidenrente, zur allgemeinen Bemessungsmethode des Einkommensvergleichs, zur Aufgabe von Ärztinnen und Ärzten bei der Invaliditätsbemessung sowie zum Beweiswert medizinischer Berichte und Gutachten. Darauf wird verwiesen. ",1
"[CLS]  2.1 Die Vorinstanz legt folgende Rechtsgrundlagen zutreffend dar: ##C## zum Begriff der Invalidität, ##C## zur Erwerbsunfähigkeit, ##C## zum Anspruch auf eine Invalidenrente sowie zur Aufgabe von Ärztinnen und Ärzten bei der Invaliditätsbemessung. Darauf wird verwiesen.    [SEP]   Grundsätzlich ist die Verhältnismässigkeit im Sinne von ##C## erst zu prüfen, wenn von einer voraussichtlichen Erheblichkeit auszugehen ist. Indem die Vorinstanz die Verhältnismässigkeit mit dem blossen Hinweis darauf verneint, die Identität des Direktors sei aufgrund seiner Funktion ohne ersichtliche Bedeutung, lässt sie ausser Acht, dass der Direktor gerade kraft seiner Funktion Zeichnungsberechtigter des Bankkontos ist. Die Funktion als Direktor, mit der in der vorliegenden Angelegenheit die Zeichnungsberechtigung einhergeht, spricht entgegen der vorinstanzlichen Auffassung daher vielmehr ",0
"[CLS]  2.1 Die Vorinstanz legt folgende Rechtsgrundlagen zutreffend dar: ##C## zum Begriff der Invalidität, ##C## zur Erwerbsunfähigkeit, ##C## zum Anspruch auf eine Invalidenrente sowie zur Aufgabe von Ärztinnen und Ärzten bei der Invaliditätsbemessung. Darauf wird verwiesen.    [SEP]   2.2 Im angefochtenen Entscheid wurden die vorliegend massgeblichen Bestimmungen und Grundsätze richtig wiedergegeben. Darauf wird verwiesen. Zutreffend sind die vorinstanzlichen Erwägungen auch insofern, als die im ATSG enthaltenen Definitionen der Arbeitsunfähigkeit, der Erwerbsunfähigkeit und der Invalidität ebenso wie die Vorschrift über die Bestimmung des Invaliditätsgrades bei erwerbstätigen Versicherten den bisherigen, in der Unfallversicherung von der Rechtsprechung dazu entwickelten Begriffen entsprechen. ",1
"[CLS]  2.1 Die Vorinstanz legt folgende Rechtsgrundlagen zutreffend dar: ##C## zum Begriff der Invalidität, ##C## zur Erwerbsunfähigkeit, ##C## zum Anspruch auf eine Invalidenrente sowie zur Aufgabe von Ärztinnen und Ärzten bei der Invaliditätsbemessung. Darauf wird verwiesen.    [SEP]   2.1 Die Vorinstanz hat die hier massgebenden gesetzlichen Bestimmungen und von der Rechtsprechung entwickelten Grundsätze richtig dargelegt. Es betrifft dies namentlich diejenigen über den Umfang des Rentenanspruchs und über die verschiedenen Invaliditätsbemessungsmethoden, bei Erwerbstätigen nach der allgemeinen Methode des Einkommensvergleichs, bei nichterwerbstätigen, insbesondere im Haushalt beschäftigten Versicherten nach der spezifischen Methode des Betätigungsvergleichs sowie bei teilerwerbstätigen Versicherten nach der gemischten Methode. Darauf wird verwiesen. ",0
"[CLS]  2.1 Die Vorinstanz legt folgende Rechtsgrundlagen zutreffend dar: ##C## zum Begriff der Invalidität, ##C## zur Erwerbsunfähigkeit, ##C## zum Anspruch auf eine Invalidenrente sowie zur Aufgabe von Ärztinnen und Ärzten bei der Invaliditätsbemessung. Darauf wird verwiesen.    [SEP]   2.2.1 Das kantonale Gericht hat die Bestimmungen und Grundsätze zum Anspruch auf eine Invalidenrente der Unfallversicherung, zur Ermittlung des Invaliditätsgrades nach der Methode des Einkommensvergleichs sowie zur beweismässigen Auswertung medizinischer Berichte und Gutachten richtig wiedergegeben. Darauf wird verwiesen. Zutreffend sind die vorinstanzlichen Erwägungen auch insofern, als die im ATSG enthaltenen Definitionen der Arbeitsunfähigkeit, der Erwerbsunfähigkeit und der Invalidität ebenso wie die Vorschrift über die Bestimmung des Invaliditätsgrades bei erwerbstätigen Versicherten den",1
"[CLS]  2.1 Die Vorinstanz legt folgende Rechtsgrundlagen zutreffend dar: ##C## zum Begriff der Invalidität, ##C## zur Erwerbsunfähigkeit, ##C## zum Anspruch auf eine Invalidenrente sowie zur Aufgabe von Ärztinnen und Ärzten bei der Invaliditätsbemessung. Darauf wird verwiesen.    [SEP]   2.3 Nach ##C## müssen rechtskräftige Verfügungen und Einspracheentscheide in Revision gezogen werden, wenn die versicherte Person oder der Versicherungsträger nach deren Erlass erhebliche neue Tatsachen entdeckt oder Beweismittel auffindet, deren Beibringung zuvor nicht möglich war. ",0
"[CLS]  2.1 Die Vorinstanz legt folgende Rechtsgrundlagen zutreffend dar: ##C## zum Begriff der Invalidität, ##C## zur Erwerbsunfähigkeit, ##C## zum Anspruch auf eine Invalidenrente sowie zur Aufgabe von Ärztinnen und Ärzten bei der Invaliditätsbemessung. Darauf wird verwiesen.    [SEP]   Im angefochtenen Entscheid werden die Bestimmungen über den Begriff der Invalidität, die Voraussetzungen für einen Rentenanspruch und dessen Umfang sowie die Bemessung des Invaliditätsgrades bei erwerbstätigen Versicherten nach der allgemeinen Methode des Einkommensvergleichs sowie bei teilerwerbstätigen Versicherten nach der gemischten Methode unter gewichteter Berücksichtigung beider Teilbereiche zutreffend dargelegt. Darauf wird verwiesen. ",1
"[CLS]  2.1 Die Vorinstanz legt folgende Rechtsgrundlagen zutreffend dar: ##C## zum Begriff der Invalidität, ##C## zur Erwerbsunfähigkeit, ##C## zum Anspruch auf eine Invalidenrente sowie zur Aufgabe von Ärztinnen und Ärzten bei der Invaliditätsbemessung. Darauf wird verwiesen.    [SEP]   Für die Berechnung der Austrittsleistung unterscheidet das Gesetz zwischen Vorsorgeeinrichtungen mit Beitragsprimat und solchen mit Leistungsprimat. Bei den versicherungsmässig geführten Beitragsprimatkassen entspricht die Austrittsleistung dem Deckungskapital. Das Deckungskapital ist nach den anerkannten Regeln der Versicherungsmathematik im Anwartschaftsdeckungsverfahren gemäss dem Grundsatz der Bilanzierung in geschlossener Kasse zu berechnen. Die Berechnung muss den in ##C##  statuierten Regeln über die Mindestleistung entsprechen. ",0
"[CLS]  2.1 Die Vorinstanz legt folgende Rechtsgrundlagen zutreffend dar: ##C## zum Begriff der Invalidität, ##C## zur Erwerbsunfähigkeit, ##C## zum Anspruch auf eine Invalidenrente sowie zur Aufgabe von Ärztinnen und Ärzten bei der Invaliditätsbemessung. Darauf wird verwiesen.    [SEP]   Das kantonale Gericht hat die gesetzlichen Bestimmungen und Grundsätze zum Begriff der Invalidität und der Erwerbsunfähigkeit, zum Umfang des Rentenanspruchs sowie zur Invaliditätsbemessung bei Erwerbstätigen nach der Einkommensvergleichsmethode zutreffend dargelegt. Darauf wird verwiesen. ",1
"[CLS]  2.1 Die Vorinstanz legt folgende Rechtsgrundlagen zutreffend dar: ##C## zum Begriff der Invalidität, ##C## zur Erwerbsunfähigkeit, ##C## zum Anspruch auf eine Invalidenrente sowie zur Aufgabe von Ärztinnen und Ärzten bei der Invaliditätsbemessung. Darauf wird verwiesen.    [SEP]     1.3.2. Von der Anordnung einer obligatorischen Landesverweisung bei einer Katalogtat kann nur 'ausnahmsweise' abgesehen werden, wenn sie kumulativ einen 'schweren persönlichen Härtefall bewirken würde und die öffentlichen Interessen an der Landesverweisung gegenüber den privaten Interessen des Ausländers am Verbleib in der Schweiz nicht überwiegen'.",0
"[CLS]  2.1 Die Vorinstanz legt folgende Rechtsgrundlagen zutreffend dar: ##C## zum Begriff der Invalidität, ##C## zur Erwerbsunfähigkeit, ##C## zum Anspruch auf eine Invalidenrente sowie zur Aufgabe von Ärztinnen und Ärzten bei der Invaliditätsbemessung. Darauf wird verwiesen.    [SEP]   Die gesetzlichen Bestimmungen über die Begriffe der Invalidität und der Erwerbsunfähigkeit hat die kantonale Rekurskommission zutreffend wiedergegeben, worauf verwiesen wird. Dasselbe gilt hinsichtlich der Voraussetzungen für einen Rentenanspruch und seines Umfangs. Weil der Beginn des Rentenanspruchs beim Beschwerdeführer gemäss ##C## unbestrittenermassen auf den 1. Januar 2003 fällt, ist ergänzend darauf hinzuweisen, dass vor der auf den 1. Januar 2004 in Kraft getretenen 4. IV-Revision nach ##C## bei einem Invaliditätsgrad von mindestens 50 % Anspruch auf eine halbe und ab 66 2/3 % auf ein",1
"[CLS]  2.1 Die Vorinstanz legt folgende Rechtsgrundlagen zutreffend dar: ##C## zum Begriff der Invalidität, ##C## zur Erwerbsunfähigkeit, ##C## zum Anspruch auf eine Invalidenrente sowie zur Aufgabe von Ärztinnen und Ärzten bei der Invaliditätsbemessung. Darauf wird verwiesen.    [SEP]   Die Vorinstanz hat im angefochtenen Entscheid unter Hinweis auf Gesetz und Rechtsprechung dargelegt, dass sich der von der Invalidenversicherung ermittelte Invaliditätsgrad von 13 % als korrekt erweise. Dagegen bringt der Versicherte in der Verwaltungsgerichtsbeschwerde nichts vor, was die vorinstanzliche Feststellung des Sachverhalts als mangelhaft im Sinne des ##C## oder die rechtliche Würdigung als bundesrechtswidrig erscheinen liesse. Auch die vom Beschwerdeführer erwähnten Arztberichte und die letztinstanzlich aufgelegten Zeugnisse vermögen die sorgfältige Würdigung der medizinischen Akt",0
"[CLS]  2.2 Nach ##C## prüft der Versicherungsträger die Begehren, nimmt die notwendigen Abklärungen von Amtes wegen vor und holt die erforderlichen Auskünfte ein. In Ergänzung und Präzisierung zu ##C## hält ##C## fest, dass die IV-Stelle, wenn die versicherungsmässigen Voraussetzungen erfüllt sind, die erforderlichen Unterlagen, insbesondere über den Gesundheitszustand, die Tätigkeit, die Arbeits- und Eingliederungsfähigkeit der versicherten Person sowie die Zweckmässigkeit bestimmter Eingliederungsmassnahmen, beschafft und zu diesem Zwecke Berichte und Auskünfte verlangen, Gutachten einholen, Abklä  [SEP]   2.2 Nach ##C## prüft der Versicherungsträger die Begehren, nimmt die notwendigen Abklärungen von Amtes wegen vor und holt die erforderlichen Auskünfte ein. In Ergänzung und Präzisierung zu ##C## hält ##C## fest, dass die IV-Stelle, wenn die versicherungsmässigen Voraussetzungen erfüllt sind, die erforderlichen Unterlagen, insbesondere über den Gesundheitszustand, die Tätigkeit, die Arbeits- und Eingliederungsfähigkeit der versicherten Person sowie die Zweckmässigkeit bestimmter Eingliederungsmassnahmen, beschafft und zu diesem Zwecke Berichte und Auskünfte verlangen, Gutachten einholen, Abklä",1
